Fondsposition per,"13.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"ALB","ALBEMARLE CORP","Aktien","0,02","95,14","11.181","1.063.760","1.063.760,34","Materialien","US0126531013","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KNIN","KUEHNE UND NAGEL INTERNATIONAL AG","Aktien","0,02","202,45","5.250","1.062.869","1.062.869,34","Industrie","CH0025238863","Six Swiss Exchange Ag","Schweiz","CHF"
"GL","GLOBE LIFE INC","Aktien","0,02","81,32","13.055","1.061.633","1.061.632,60","Financials","US37959E1029","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BAER","JULIUS BAER GRUPPE AG","Aktien","0,02","45,35","23.402","1.061.259","1.061.259,44","Financials","CH0102484968","Six Swiss Exchange Ag","Schweiz","CHF"
"DIM","SARTORIUS STEDIM BIOTECH SA","Aktien","0,02","373,46","2.842","1.061.371","1.061.371,05","Gesundheitsversorgung","FR0013154002","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"FOXA","FOX CORP CLASS A","Aktien","0,02","27,23","38.840","1.057.613","1.057.613,20","Kommunikation","US35137L1052","NASDAQ","Vereinigte Staaten","USD"
"SPX","SPIRAX-SARCO ENGINEERING PLC","Aktien","0,02","148,17","7.118","1.054.676","1.054.675,91","Industrie","GB00BWFGQN14","London Stock Exchange","Vereinigtes Königreich","GBP"
"HAS","HASBRO INC","Aktien","0,02","86,89","12.076","1.049.284","1.049.283,64","Zyklische Konsumgüter ","US4180561072","NASDAQ","Vereinigte Staaten","USD"
"PUM","PUMA","Aktien","0,02","96,02","10.917","1.048.239","1.048.238,81","Zyklische Konsumgüter ","DE0006969603","Xetra","Deutschland","EUR"
"LEG","LEG IMMOBILIEN N AG","Aktien","0,02","146,42","7.130","1.044.004","1.044.004,49","Immobilien","DE000LEG1110","Xetra","Deutschland","EUR"
"APA","APA GROUP UNITS","Aktien","0,02","7,81","133.653","1.044.174","1.044.174,09","Versorger","AU000000APA1","Asx - All Markets","Australien","AUD"
"T","TELUS CORP","Aktien","0,02","18,35","56.832","1.042.864","1.042.864,39","Kommunikation","CA87971M1032","Toronto Stock Exchange","Kanada","CAD"
"CHR","CHR HANSEN HOLDING","Aktien","0,02","102,59","10.161","1.042.368","1.042.367,60","Materialien","DK0060227585","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"SRG","SNAM","Aktien","0,02","5,18","201.076","1.040.685","1.040.685,08","Versorger","IT0003153415","Borsa Italiana","Italien","EUR"
"RNR","RENAISSANCERE HOLDING LTD","Aktien","0,02","175,67","5.922","1.040.318","1.040.317,74","Financials","BMG7496G1033","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"1928","SANDS CHINA LTD","Aktien","0,02","3,66","284.400","1.040.354","1.040.353,55","Zyklische Konsumgüter ","KYG7800X1079","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"ALLE","ALLEGION PLC","Aktien","0,02","105,04","9.877","1.037.480","1.037.480,08","Industrie","IE00BFRT3W74","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HBAN","HUNTINGTON BANCSHARES INC","Aktien","0,02","9,56","108.476","1.037.031","1.037.030,56","Financials","US4461501045","NASDAQ","Vereinigte Staaten","USD"
"1COV","COVESTRO AG","Aktien","0,02","51,97","19.934","1.035.914","1.035.914,16","Materialien","DE0006062144","Xetra","Deutschland","EUR"
"PNDORA","PANDORA","Aktien","0,02","91,48","11.320","1.035.529","1.035.528,66","Zyklische Konsumgüter ","DK0060252690","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"SHL","SONIC HEALTHCARE LTD","Aktien","0,02","24,87","41.611","1.034.917","1.034.916,54","Gesundheitsversorgung","AU000000SHL7","Asx - All Markets","Australien","AUD"
"ALO","ALSTOM SA","Aktien","0,02","48,47","21.276","1.031.194","1.031.194,27","Industrie","FR0010220475","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"LISN","CHOCOLADEFABRIKEN LINDT & SPRUENGL","Aktien","0,02","93.565,33","11","1.029.219","1.029.218,65","Nichtzyklische Konsumgüter","CH0010570759","SIX Swiss Exchange","Schweiz","CHF"
"RHC","RAMSAY HEALTH CARE LTD","Aktien","0,02","49,33","20.793","1.025.651","1.025.650,80","Gesundheitsversorgung","AU000000RHC8","Asx - All Markets","Australien","AUD"
"ENR","SIEMENS ENERGY N AG","Aktien","0,02","25,50","40.040","1.020.869","1.020.868,81","Industrie","DE000ENER6Y0","Xetra","Deutschland","EUR"
"KPN","KONINKLIJKE KPN NV","Aktien","0,02","2,82","361.213","1.018.101","1.018.100,51","Kommunikation","NL0000009082","Euronext Amsterdam","Niederlande","EUR"
"FFIV","F5 NETWORKS INC","Aktien","0,02","126,53","8.034","1.016.542","1.016.542,02","IT","US3156161024","NASDAQ","Vereinigte Staaten","USD"
"HSIC","HENRY SCHEIN INC","Aktien","0,02","59,66","16.995","1.013.922","1.013.921,70","Gesundheitsversorgung","US8064071025","NASDAQ","Vereinigte Staaten","USD"
"WU","WESTERN UNION","Aktien","0,02","21,65","46.799","1.013.198","1.013.198,35","IT","US9598021098","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AGS","AGEAS SA","Aktien","0,02","41,62","24.324","1.012.383","1.012.382,78","Financials","BE0974264930","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"ACA","CREDIT AGRICOLE SA","Aktien","0,02","8,71","116.202","1.012.317","1.012.316,87","Financials","FR0000045072","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"SGP","STOCKLAND STAPLED UNITS LTD","Aktien","0,02","2,95","341.830","1.009.427","1.009.427,41","Immobilien","AU000000SGP0","Asx - All Markets","Australien","AUD"
"J36","JARDINE MATHESON HOLDINGS LTD","Aktien","0,02","42,57","23.700","1.008.909","1.008.909,00","Industrie","BMG507361001","Singapore Exchange","Hongkong","USD"
"CPB","CAMPBELL SOUP","Aktien","0,02","49,61","20.233","1.003.759","1.003.759,13","Nichtzyklische Konsumgüter","US1344291091","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NEXI","NEXI","Aktien","0,02","18,79","53.305","1.001.622","1.001.622,27","IT","IT0005366767","Borsa Italiana","Italien","EUR"
"MTN","VAIL RESORTS INC","Aktien","0,02","241,13","4.131","996.108","996.108,03","Zyklische Konsumgüter ","US91879Q1094","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PSN","PERSIMMON PLC","Aktien","0,02","33,02","30.144","995.457","995.457,31","Zyklische Konsumgüter ","GB0006825383","London Stock Exchange","Vereinigtes Königreich","GBP"
"DANSKE","DANSKE BANK","Aktien","0,02","14,15","70.308","995.027","995.026,56","Financials","DK0010274414","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"ELE","ENDESA SA","Aktien","0,02","27,88","35.662","994.266","994.265,69","Versorger","ES0130670112","Bolsa De Madrid","Spanien","EUR"
"COG","CABOT OIL & GAS CORP","Aktien","0,02","19,30","51.309","990.264","990.263,70","Energie","US1270971039","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SCG","SCENTRE GROUP","Aktien","0,02","1,68","588.498","987.026","987.025,90","Immobilien","AU000000SCG8","Asx - All Markets","Australien","AUD"
"NRG","NRG ENERGY INC","Aktien","0,02","33,21","29.705","986.503","986.503,05","Versorger","US6293775085","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"OXY","OCCIDENTAL PETROLEUM CORP","Aktien","0,02","10,52","93.570","984.356","984.356,40","Energie","US6745991058","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LUMN","LUMEN TECHNOLOGIES INC","Aktien","0,02","9,88","99.523","983.287","983.287,24","Kommunikation","US1567001060","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"3064","MONOTARO LTD","Aktien","0,02","52,40","18.700","979.874","979.873,98","Industrie","JP3922950005","Tokyo Stock Exchange","Japan","JPY"
"LW","LAMB WESTON HOLDINGS INC","Aktien","0,02","71,96","13.609","979.304","979.303,64","Nichtzyklische Konsumgüter","US5132721045","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EPI A","EPIROC CLASS A","Aktien","0,02","14,67","66.591","976.871","976.871,22","Industrie","SE0011166933","Nasdaq Omx Nordic","Schweden","SEK"
"LEA","LEAR CORP","Aktien","0,02","129,56","7.540","976.882","976.882,40","Zyklische Konsumgüter ","US5218652049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"RJF","RAYMOND JAMES INC","Aktien","0,02","77,73","12.558","976.133","976.133,34","Financials","US7547301090","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SJR.B","SHAW COMMUNICATIONS INC CLASS B","Aktien","0,02","17,74","55.016","976.043","976.043,05","Kommunikation","CA82028K2002","Toronto Stock Exchange","Kanada","CAD"
"6201","TOYOTA INDUSTRIES CORP","Aktien","0,02","64,91","15.000","973.611","973.610,65","Zyklische Konsumgüter ","JP3634600005","Tokyo Stock Exchange","Japan","JPY"
"EUR","EUR CASH","Geldmarkt","0,02","117,44","828.222","972.664","972.664,45","Cash und/oder Derivate","-","-","Europäische Union","EUR"
"UDR","UDR REIT INC","Aktien","0,02","34,42","28.245","972.193","972.192,90","Immobilien","US9026531049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9021","WEST JAPAN RAILWAY","Aktien","0,02","48,11","20.100","966.956","966.955,99","Industrie","JP3659000008","Tokyo Stock Exchange","Japan","JPY"
"AVTR","AVANTOR INC","Aktien","0,02","24,07","40.056","964.148","964.147,92","Gesundheitsversorgung","US05352A1007","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8951","NIPPON BUILDING FUND REIT INC","Aktien","0,02","5.429,48","177","961.018","961.017,67","Immobilien","JP3027670003","Tokyo Stock Exchange","Japan","JPY"
"PNW","PINNACLE WEST CORP","Aktien","0,02","80,73","11.872","958.427","958.426,56","Versorger","US7234841010","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DXS","DEXUS STAPLED UNITS","Aktien","0,02","6,59","144.888","955.406","955.405,96","Immobilien","AU000000DXS1","Asx - All Markets","Australien","AUD"
"XRAY","DENTSPLY SIRONA INC","Aktien","0,02","44,98","21.222","954.566","954.565,56","Gesundheitsversorgung","US24906P1093","NASDAQ","Vereinigte Staaten","USD"
"WRB","WR BERKLEY CORP","Aktien","0,02","62,33","15.307","954.085","954.085,31","Financials","US0844231029","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6506","YASKAWA ELECTRIC CORP","Aktien","0,02","40,13","23.700","951.054","951.054,15","Industrie","JP3932000007","Tokyo Stock Exchange","Japan","JPY"
"FORTUM","FORTUM","Aktien","0,02","21,20","44.848","950.684","950.684,32","Versorger","FI0009007132","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"8002","MARUBENI CORP","Aktien","0,02","5,71","166.100","948.581","948.580,76","Industrie","JP3877600001","Tokyo Stock Exchange","Japan","JPY"
"KDP","KEURIG DR PEPPER INC","Aktien","0,02","29,83","31.746","946.983","946.983,18","Nichtzyklische Konsumgüter","US49271V1008","NASDAQ","Vereinigte Staaten","USD"
"QBE","QBE INSURANCE GROUP LTD","Aktien","0,02","6,72","140.095","941.875","941.874,80","Financials","AU000000QBE9","Asx - All Markets","Australien","AUD"
"ADEN","ADECCO GROUP AG","Aktien","0,02","56,29","16.636","936.480","936.480,46","Industrie","CH0012138605","Six Swiss Exchange Ag","Schweiz","CHF"
"BEN","FRANKLIN RESOURCES INC","Aktien","0,02","23,16","40.423","936.197","936.196,68","Financials","US3546131018","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TXT","TEXTRON INC","Aktien","0,02","35,99","26.002","935.812","935.811,98","Industrie","US8832031012","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MTX","MTU AERO ENGINES HOLDING AG","Aktien","0,02","176,57","5.299","935.650","935.649,94","Industrie","DE000A0D9PT0","Xetra","Deutschland","EUR"
"G24","SCOUT24 N AG","Aktien","0,02","89,02","10.511","935.684","935.684,17","Kommunikation","DE000A12DM80","Xetra","Deutschland","EUR"
"HO","THALES SA","Aktien","0,02","77,20","12.066","931.556","931.556,21","Industrie","FR0000121329","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"4704","TREND MICRO INC","Aktien","0,02","59,70","15.600","931.255","931.255,03","IT","JP3637300009","Tokyo Stock Exchange","Japan","JPY"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Aktien","0,02","117,17","7.942","930.564","930.564,14","Materialien","US4595061015","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8952","JAPAN REAL ESTATE INVESTMENT TRUST","Aktien","0,02","5.040,98","184","927.541","927.540,63","Immobilien","JP3027680002","Tokyo Stock Exchange","Japan","JPY"
"2801","KIKKOMAN CORP","Aktien","0,02","50,13","18.500","927.323","927.322,69","Nichtzyklische Konsumgüter","JP3240400006","Tokyo Stock Exchange","Japan","JPY"
"UBI","UBISOFT ENTERTAINMENT SA CAT A","Aktien","0,02","97,50","9.501","926.335","926.335,03","Kommunikation","FR0000054470","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"DT","DYNATRACE INC","Aktien","0,02","44,39","20.818","924.111","924.111,02","IT","US2681501092","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KGF","KINGFISHER PLC","Aktien","0,02","4,00","231.287","924.175","924.174,79","Zyklische Konsumgüter ","GB0033195214","London Stock Exchange","Vereinigtes Königreich","GBP"
"UMI","UMICORE SA","Aktien","0,02","43,59","21.200","924.187","924.187,03","Materialien","BE0974320526","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"HNR1","HANNOVER RUECK","Aktien","0,02","153,85","6.000","923.078","923.078,40","Financials","DE0008402215","Xetra","Deutschland","EUR"
"STERV","STORA ENSO CLASS R","Aktien","0,02","16,78","54.939","921.673","921.673,37","Materialien","FI0009005961","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"CNHI","CNH INDUSTRIAL NV","Aktien","0,02","8,43","109.257","921.276","921.276,00","Industrie","NL0010545661","Borsa Italiana","Italien","EUR"
"PAH3","PORSCHE AUTOMOBIL HOLDING PREF","Aktien","0,02","58,50","15.694","918.050","918.049,78","Zyklische Konsumgüter ","DE000PAH0038","Xetra","Deutschland","EUR"
"GET","GETLINK","Aktien","0,02","14,26","64.353","917.495","917.494,62","Industrie","FR0010533075","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"MT","ARCELORMITTAL SA","Aktien","0,02","13,82","66.239","915.445","915.445,45","Materialien","LU1598757687","Euronext Amsterdam","Frankreich","EUR"
"SVT","SEVERN TRENT PLC","Aktien","0,02","32,87","27.810","914.047","914.047,01","Versorger","GB00B1FH8J72","London Stock Exchange","Vereinigtes Königreich","GBP"
"Y","ALLEGHANY CORP","Aktien","0,02","548,99","1.663","912.970","912.970,37","Financials","US0171751003","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9613","NTT DATA CORP","Aktien","0,02","12,84","71.100","912.877","912.877,24","IT","JP3165700000","Tokyo Stock Exchange","Japan","JPY"
"TEL2 B","TELE2 B","Aktien","0,02","13,60","66.781","907.976","907.976,14","Kommunikation","SE0005190238","Nasdaq Omx Nordic","Schweden","SEK"
"2802","AJINOMOTO INC","Aktien","0,02","20,05","45.200","906.484","906.484,10","Nichtzyklische Konsumgüter","JP3119600009","Tokyo Stock Exchange","Japan","JPY"
"CPT","CAMDEN PROPERTY TRUST REIT","Aktien","0,02","96,44","9.391","905.668","905.668,04","Immobilien","US1331311027","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SK3","SMURFIT KAPPA GROUP PLC","Aktien","0,02","40,63","22.226","903.137","903.136,62","Materialien","IE00B1RR8406","Irish Stock Exchange - All Market","Irland","EUR"
"IHG","INTERCONTINENTAL HOTELS GROUP PLC","Aktien","0,02","55,33","16.307","902.321","902.320,87","Zyklische Konsumgüter ","GB00BHJYC057","London Stock Exchange","Vereinigtes Königreich","GBP"
"CXO","CONCHO RESOURCES INC","Aktien","0,02","44,14","20.441","902.266","902.265,74","Energie","US20605P1012","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ADM","ADMIRAL GROUP PLC","Aktien","0,02","35,13","25.684","902.205","902.205,21","Financials","GB00B02J6398","London Stock Exchange","Vereinigtes Königreich","GBP"
"WTRG","ESSENTIAL UTILITIES INC","Aktien","0,02","42,10","21.420","901.782","901.782,00","Versorger","US29670G1022","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ATUS","ALTICE USA INC CLASS A","Aktien","0,02","28,35","31.808","901.757","901.756,80","Kommunikation","US02156K1034","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EQH","EQUITABLE HOLDINGS INC","Aktien","0,02","20,61","43.746","901.605","901.605,06","Financials","US29452E1010","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AUTO","AUTO TRADER GROUP PLC","Aktien","0,02","7,47","120.632","901.066","901.066,42","Kommunikation","GB00BVYVFW23","London Stock Exchange","Vereinigtes Königreich","GBP"
"12","HENDERSON LAND DEVELOPMENT LTD","Aktien","0,02","3,79","237.361","900.440","900.440,44","Immobilien","HK0012000102","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"HEI","HEIDELBERGCEMENT AG","Aktien","0,02","64,99","13.834","899.090","899.089,59","Materialien","DE0006047004","Xetra","Deutschland","EUR"
"7951","YAMAHA CORP","Aktien","0,02","47,47","18.900","897.228","897.228,41","Zyklische Konsumgüter ","JP3942600002","Tokyo Stock Exchange","Japan","JPY"
"NDSN","NORDSON CORP","Aktien","0,02","203,20","4.414","896.925","896.924,80","Industrie","US6556631025","NASDAQ","Vereinigte Staaten","USD"
"ING","INGENICO GROUP SA","Aktien","0,02","161,48","5.548","895.891","895.891,04","IT","FR0000125346","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"A17U","ASCENDAS REAL ESTATE INVESTMENT TR","Aktien","0,02","2,43","367.281","893.700","893.700,00","Immobilien","SG1M77906915","Singapore Exchange","Singapur","SGD"
"SNA","SNAP ON INC","Aktien","0,02","155,47","5.726","890.221","890.221,22","Industrie","US8330341012","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FFH","FAIRFAX FINANCIAL HOLDINGS SUB VOT","Aktien","0,02","306,78","2.899","889.359","889.359,10","Financials","CA3039011026","Toronto Stock Exchange","Kanada","CAD"
"TLS","TELSTRA CORPORATION LTD","Aktien","0,02","2,07","428.401","887.393","887.393,04","Kommunikation","AU000000TLS2","Asx - All Markets","Australien","AUD"
"ROL","ROLLINS INC","Aktien","0,02","58,74","15.105","887.268","887.267,70","Industrie","US7757111049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4307","NOMURA RESEARCH INSTITUTE LTD","Aktien","0,02","29,99","29.510","885.006","885.006,40","IT","JP3762800005","Tokyo Stock Exchange","Japan","JPY"
"IRM","IRON MOUNTAIN INC","Aktien","0,02","27,63","32.022","884.768","884.767,86","Immobilien","US46284V1017","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4755","RAKUTEN INC","Aktien","0,02","11,78","74.800","881.001","881.000,62","Zyklische Konsumgüter ","JP3967200001","Tokyo Stock Exchange","Japan","JPY"
"5332","TOTO LTD","Aktien","0,02","45,58","19.300","879.642","879.641,82","Industrie","JP3596200000","Tokyo Stock Exchange","Japan","JPY"
"ATL","ATLANTIA","Aktien","0,02","15,58","56.388","878.436","878.435,72","Industrie","IT0003506190","Borsa Italiana","Italien","EUR"
"KINV B","KINNEVIK CLASS B","Aktien","0,02","40,53","21.658","877.749","877.749,44","Financials","SE0014684528","Nasdaq Omx Nordic","Schweden","SEK"
"8309","SUMITOMO MITSUI TRUST HOLDINGS INC","Aktien","0,02","27,34","32.000","874.932","874.932,49","Financials","JP3892100003","Tokyo Stock Exchange","Japan","JPY"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Aktien","0,02","109,43","7.992","874.565","874.564,56","Gesundheitsversorgung","US9139031002","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PTC","PTC INC","Aktien","0,02","87,39","9.994","873.376","873.375,66","IT","US69370C1009","NASDAQ","Vereinigte Staaten","USD"
"CBOE","CBOE GLOBAL MARKETS INC","Aktien","0,02","84,21","10.357","872.163","872.162,97","Financials","US12503M1080","Cboe BZX formerly known as BATS","Vereinigte Staaten","USD"
"8830","SUMITOMO REALTY & DEVELOPMENT LTD","Aktien","0,02","28,02","31.000","868.740","868.740,23","Immobilien","JP3409000001","Tokyo Stock Exchange","Japan","JPY"
"HDS","HD SUPPLY HOLDINGS INC","Aktien","0,02","42,20","20.576","868.307","868.307,20","Industrie","US40416M1053","NASDAQ","Vereinigte Staaten","USD"
"FR","VALEO SA","Aktien","0,02","31,86","27.216","867.142","867.141,82","Zyklische Konsumgüter ","FR0013176526","Nyse Euronext - Euronext Paris","Frankreich","EUR"
