Fondsposition per,"13.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"7011","MITSUBISHI HEAVY INDUSTRIES LTD","Aktien","0,02","21,61","216.032","4.669.247","4.669.247,09","Industrie","JP3900000005","Tokyo Stock Exchange","Japan","JPY"
"7532","PAN PACIFIC INTERNATIONAL HOLDINGS","Aktien","0,02","23,00","202.640","4.660.134","4.660.134,36","Zyklische Konsumgüter ","JP3639650005","Tokyo Stock Exchange","Japan","JPY"
"8002","MARUBENI CORP","Aktien","0,02","5,71","814.732","4.652.854","4.652.854,28","Industrie","JP3877600001","Tokyo Stock Exchange","Japan","JPY"
"OC","OWENS CORNING","Aktien","0,02","74,78","62.214","4.652.363","4.652.362,92","Industrie","US6907421019","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AQN","ALGONQUIN POWER UTILITIES CORP","Aktien","0,02","15,58","298.009","4.642.853","4.642.852,75","Versorger","CA0158571053","Toronto Stock Exchange","Kanada","CAD"
"WRB","WR BERKLEY CORP","Aktien","0,02","62,33","74.493","4.643.149","4.643.148,69","Financials","US0844231029","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ING","INGENICO GROUP SA","Aktien","0,02","161,48","28.752","4.642.873","4.642.872,96","IT","FR0000125346","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"BWA","BORGWARNER INC","Aktien","0,02","38,95","118.813","4.627.766","4.627.766,35","Zyklische Konsumgüter ","US0997241064","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TECK.B","TECK RESOURCES SUBORDINATE VOTING","Aktien","0,02","13,33","346.284","4.614.836","4.614.835,86","Materialien","CA8787422044","Toronto Stock Exchange","Kanada","CAD"
"MAERSK B","A P MOLLER MAERSK B","Aktien","0,02","1.679,51","2.721","4.569.953","4.569.952,59","Industrie","DK0010244508","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"ABF","ASSOCIATED BRITISH FOODS PLC","Aktien","0,02","23,71","192.676","4.568.817","4.568.817,32","Nichtzyklische Konsumgüter","GB0006731235","London Stock Exchange","Vereinigtes Königreich","GBP"
"AIZ","ASSURANT INC","Aktien","0,02","122,52","37.202","4.557.989","4.557.989,04","Financials","US04621X1081","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TLS","TELSTRA CORPORATION LTD","Aktien","0,02","2,07","2.195.447","4.547.665","4.547.665,38","Kommunikation","AU000000TLS2","Asx - All Markets","Australien","AUD"
"PUB","PUBLICIS GROUPE SA","Aktien","0,02","35,95","126.521","4.548.225","4.548.225,49","Kommunikation","FR0000130577","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"FFIV","F5 NETWORKS INC","Aktien","0,02","126,53","35.887","4.540.782","4.540.782,11","IT","US3156161024","NASDAQ","Vereinigte Staaten","USD"
"DT","DYNATRACE INC","Aktien","0,02","44,39","102.055","4.530.221","4.530.221,45","IT","US2681501092","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EN","BOUYGUES SA","Aktien","0,02","36,02","125.492","4.520.077","4.520.077,27","Industrie","FR0000120503","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"5938","LIXIL GROUP CORP","Aktien","0,02","21,05","214.400","4.514.112","4.514.111,91","Industrie","JP3626800001","Tokyo Stock Exchange","Japan","JPY"
"MB","MEDIOBANCA BANCA DI CREDITO FINANZ","Aktien","0,02","8,07","558.889","4.510.501","4.510.500,71","Financials","IT0000062957","Borsa Italiana","Italien","EUR"
"BRBY","BURBERRY GROUP PLC","Aktien","0,02","20,48","219.692","4.499.055","4.499.055,33","Zyklische Konsumgüter ","GB0031743007","London Stock Exchange","Vereinigtes Königreich","GBP"
"DVA","DAVITA INC","Aktien","0,02","88,35","50.847","4.492.332","4.492.332,45","Gesundheitsversorgung","US23918K1088","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AGNC","AGNC INVESTMENT REIT CORP","Aktien","0,02","14,03","319.344","4.480.396","4.480.396,32","Financials","US00123Q1040","NASDAQ","Vereinigte Staaten","USD"
"TEMN","TEMENOS AG","Aktien","0,02","133,56","33.506","4.475.167","4.475.166,67","IT","CH0012453913","Six Swiss Exchange Ag","Schweiz","CHF"
"Y","ALLEGHANY CORP","Aktien","0,02","548,99","8.143","4.470.426","4.470.425,57","Financials","US0171751003","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LYV","LIVE NATION ENTERTAINMENT INC","Aktien","0,02","54,69","81.706","4.468.501","4.468.501,14","Kommunikation","US5380341090","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"STLD","STEEL DYNAMICS INC","Aktien","0,02","32,71","136.459","4.463.574","4.463.573,89","Materialien","US8581191009","NASDAQ","Vereinigte Staaten","USD"
"9502","CHUBU ELECTRIC POWER INC","Aktien","0,02","11,91","373.925","4.453.724","4.453.723,65","Versorger","JP3526600006","Tokyo Stock Exchange","Japan","JPY"
"6146","DISCO CORP","Aktien","0,02","268,25","16.600","4.452.987","4.452.987,16","IT","JP3548600000","Tokyo Stock Exchange","Japan","JPY"
"RE","EVEREST RE GROUP LTD","Aktien","0,02","202,51","21.939","4.442.867","4.442.866,89","Financials","BMG3223R1088","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"JNPR","JUNIPER NETWORKS INC","Aktien","0,02","22,33","198.868","4.440.722","4.440.722,44","IT","US48203R1041","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NWL","NEWELL BRANDS INC","Aktien","0,02","17,69","250.694","4.434.777","4.434.776,86","Zyklische Konsumgüter ","US6512291062","NASDAQ","Vereinigte Staaten","USD"
"KNX","KNIGHT-SWIFT TRANSPORTATION HOLDIN","Aktien","0,02","41,32","106.754","4.411.075","4.411.075,28","Industrie","US4990491049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4536","SANTEN PHARMACEUTICAL LTD","Aktien","0,02","20,20","218.144","4.406.908","4.406.907,74","Gesundheitsversorgung","JP3336000009","Tokyo Stock Exchange","Japan","JPY"
"RUN","SUNRUN INC","Aktien","0,02","65,35","67.394","4.404.198","4.404.197,90","Industrie","US86771W1053","NASDAQ","Vereinigte Staaten","USD"
"CPT","CAMDEN PROPERTY TRUST REIT","Aktien","0,02","96,44","45.542","4.392.070","4.392.070,48","Immobilien","US1331311027","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MRO","MELROSE INDUSTRIES PLC","Aktien","0,02","1,65","2.647.004","4.374.091","4.374.090,73","Industrie","GB00BZ1G4322","London Stock Exchange","Vereinigtes Königreich","GBP"
"GET","GETLINK","Aktien","0,02","14,26","304.525","4.341.679","4.341.678,70","Industrie","FR0010533075","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"7201","NISSAN MOTOR LTD","Aktien","0,02","3,63","1.193.626","4.337.476","4.337.476,39","Zyklische Konsumgüter ","JP3672400003","Tokyo Stock Exchange","Japan","JPY"
"ALO","ALSTOM SA","Aktien","0,02","48,47","89.309","4.328.583","4.328.582,89","Industrie","FR0010220475","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"1878","DAITO TRUST CONSTRUCTION LTD","Aktien","0,02","88,98","48.494","4.314.764","4.314.764,39","Immobilien","JP3486800000","Tokyo Stock Exchange","Japan","JPY"
"PAH3","PORSCHE AUTOMOBIL HOLDING PREF","Aktien","0,02","58,50","73.747","4.313.968","4.313.968,23","Zyklische Konsumgüter ","DE000PAH0038","Xetra","Deutschland","EUR"
"S32","SOUTH32 LTD","Aktien","0,02","1,55","2.780.233","4.304.301","4.304.301,13","Materialien","AU000000S320","Asx - All Markets","Australien","AUD"
"ATM","THE A2 MILK COMPANY LTD","Aktien","0,02","10,71","400.666","4.290.861","4.290.861,21","Nichtzyklische Konsumgüter","NZATME0002S8","New Zealand Exchange Ltd","Neuseeland","NZD"
"CAD","CAD CASH","Geldmarkt","0,02","76,11","5.618.984","4.276.569","4.276.569,06","Cash und/oder Derivate","-","-","Kanada","CAD"
"IVZ","INVESCO LTD","Aktien","0,02","13,83","308.951","4.272.792","4.272.792,33","Financials","BMG491BT1088","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CMA","COMERICA INC","Aktien","0,02","41,04","104.134","4.273.659","4.273.659,36","Financials","US2003401070","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BEN","FRANKLIN RESOURCES INC","Aktien","0,02","23,16","184.108","4.263.941","4.263.941,28","Financials","US3546131018","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AGS","AGEAS SA","Aktien","0,02","41,62","102.324","4.258.800","4.258.800,19","Financials","BE0974264930","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"LNC","LINCOLN NATIONAL CORP","Aktien","0,02","34,01","125.251","4.259.787","4.259.786,51","Financials","US5341871094","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NST","NORTHERN STAR RESOURCES LTD","Aktien","0,02","11,47","371.096","4.255.729","4.255.728,93","Materialien","AU000000NST8","Asx - All Markets","Australien","AUD"
"9613","NTT DATA CORP","Aktien","0,02","12,84","331.460","4.255.728","4.255.728,43","IT","JP3165700000","Tokyo Stock Exchange","Japan","JPY"
"HWM","HOWMET AEROSPACE INC","Aktien","0,02","17,85","238.375","4.254.994","4.254.993,75","Industrie","US4432011082","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9021","WEST JAPAN RAILWAY","Aktien","0,02","48,11","88.439","4.254.558","4.254.558,23","Industrie","JP3659000008","Tokyo Stock Exchange","Japan","JPY"
"SEIC","SEI INVESTMENTS","Aktien","0,02","56,08","75.853","4.253.836","4.253.836,24","Financials","US7841171033","NASDAQ","Vereinigte Staaten","USD"
"APO","APOLLO GLOBAL MANAGEMENT INC CLASS","Aktien","0,02","43,13","98.558","4.250.807","4.250.806,54","Financials","US03768E1055","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PRY","PRYSMIAN","Aktien","0,02","31,06","136.540","4.241.326","4.241.325,64","Industrie","IT0004176001","Borsa Italiana","Italien","EUR"
"5332","TOTO LTD","Aktien","0,02","45,58","93.057","4.241.286","4.241.286,49","Industrie","JP3596200000","Tokyo Stock Exchange","Japan","JPY"
"MONC","MONCLER","Aktien","0,02","43,21","97.974","4.233.082","4.233.081,89","Zyklische Konsumgüter ","IT0004965148","Borsa Italiana","Italien","EUR"
"IAG","INSURANCE AUSTRALIA GROUP LTD","Aktien","0,02","3,51","1.204.499","4.230.291","4.230.290,83","Financials","AU000000IAG3","Asx - All Markets","Australien","AUD"
"AKE","ARKEMA SA","Aktien","0,02","110,84","38.167","4.230.425","4.230.425,39","Materialien","FR0010313833","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"SUN","SUNCORP GROUP LTD","Aktien","0,02","6,55","644.155","4.219.921","4.219.920,60","Financials","AU000000SUN6","Asx - All Markets","Australien","AUD"
"9041","KINTETSU GROUP HOLDINGS LTD","Aktien","0,02","42,45","99.400","4.219.567","4.219.566,97","Industrie","JP3260800002","Tokyo Stock Exchange","Japan","JPY"
"5802","SUMITOMO ELECTRIC INDUSTRIES LTD","Aktien","0,02","11,28","372.997","4.207.637","4.207.636,60","Zyklische Konsumgüter ","JP3407400005","Tokyo Stock Exchange","Japan","JPY"
"7747","ASAHI INTECC LTD","Aktien","0,02","33,40","125.700","4.198.536","4.198.536,03","Gesundheitsversorgung","JP3110650003","Tokyo Stock Exchange","Japan","JPY"
"FWONK","LIBERTY MEDIA FORMULA ONE CORP SER","Aktien","0,02","36,83","113.521","4.180.978","4.180.978,43","Kommunikation","US5312298541","NASDAQ","Vereinigte Staaten","USD"
"ELUX B","ELECTROLUX B","Aktien","0,02","23,54","177.329","4.173.466","4.173.466,02","Zyklische Konsumgüter ","SE0000103814","Nasdaq Omx Nordic","Schweden","SEK"
"HUSQ B","HUSQVARNA","Aktien","0,02","11,30","369.230","4.172.991","4.172.990,79","Zyklische Konsumgüter ","SE0001662230","Nasdaq Omx Nordic","Schweden","SEK"
"17","NEW WORLD DEVELOPMENT COMPANY LTD","Aktien","0,02","4,98","835.814","4.162.893","4.162.892,95","Immobilien","HK0000608585","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"7951","YAMAHA CORP","Aktien","0,02","47,47","87.500","4.153.835","4.153.835,22","Zyklische Konsumgüter ","JP3942600002","Tokyo Stock Exchange","Japan","JPY"
"TW.","TAYLOR WIMPEY PLC","Aktien","0,02","1,53","2.715.803","4.142.158","4.142.158,22","Zyklische Konsumgüter ","GB0008782301","London Stock Exchange","Vereinigtes Königreich","GBP"
"WTRG","ESSENTIAL UTILITIES INC","Aktien","0,02","42,10","98.059","4.128.284","4.128.283,90","Versorger","US29670G1022","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SNOW","SNOWFLAKE CLASS A","Aktien","0,02","249,61","16.536","4.127.551","4.127.550,96","IT","US8334451098","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8951","NIPPON BUILDING FUND REIT INC","Aktien","0,02","5.429,48","760","4.126.404","4.126.403,56","Immobilien","JP3027670003","Tokyo Stock Exchange","Japan","JPY"
"2269","MEIJI HOLDINGS LTD","Aktien","0,02","72,68","56.700","4.120.804","4.120.803,52","Nichtzyklische Konsumgüter","JP3918000005","Tokyo Stock Exchange","Japan","JPY"
"GBP","GBP CASH","Geldmarkt","0,02","129,86","3.169.831","4.116.343","4.116.343,00","Cash und/oder Derivate","-","-","Vereinigtes Königreich","GBP"
"H","HYDRO ONE LTD","Aktien","0,02","22,35","183.789","4.106.892","4.106.891,73","Versorger","CA4488112083","Toronto Stock Exchange","Kanada","CAD"
"LUMI","BANK LEUMI LE ISRAEL","Aktien","0,02","4,73","868.562","4.104.411","4.104.410,86","Financials","IL0006046119","Tel Aviv Stock Exchange","Israel","ILS"
"HEIA","HEICO CORP CLASS A","Aktien","0,02","94,84","43.247","4.101.545","4.101.545,48","Industrie","US4228062083","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HO","THALES SA","Aktien","0,02","77,20","53.053","4.095.960","4.095.959,84","Industrie","FR0000121329","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"ST","SENSATA TECHNOLOGIES HOLDING PLC","Aktien","0,02","46,82","87.501","4.096.797","4.096.796,82","Industrie","GB00BFMBMT84","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8984","DAIWA HOUSE REIT CORP","Aktien","0,02","2.480,69","1.650","4.093.144","4.093.144,45","Immobilien","JP3046390005","Tokyo Stock Exchange","Japan","JPY"
"RBA","RITCHIE BROS AUCTIONEERS INC","Aktien","0,02","65,57","62.272","4.083.060","4.083.060,20","Industrie","CA7677441056","Toronto Stock Exchange","Kanada","CAD"
"EVN","EVOLUTION MINING LTD","Aktien","0,02","4,38","931.792","4.080.636","4.080.636,31","Materialien","AU000000EVN4","Asx - All Markets","Australien","AUD"
"BTO","B2GOLD CORP","Aktien","0,02","6,91","589.433","4.073.409","4.073.408,66","Materialien","CA11777Q2099","Toronto Stock Exchange","Kanada","CAD"
"6920","LASERTEC CORP","Aktien","0,02","91,53","44.500","4.073.246","4.073.245,84","IT","JP3979200007","Tokyo Stock Exchange","Japan","JPY"
"GVC","GVC HOLDINGS PLC","Aktien","0,02","13,69","297.336","4.069.710","4.069.710,38","Zyklische Konsumgüter ","IM00B5VQMV65","London Stock Exchange","Vereinigtes Königreich","GBP"
"4704","TREND MICRO INC","Aktien","0,02","59,70","68.079","4.064.033","4.064.032,79","IT","JP3637300009","Tokyo Stock Exchange","Japan","JPY"
"CABK","CAIXABANK SA","Aktien","0,02","1,91","2.127.133","4.059.421","4.059.420,62","Financials","ES0140609019","Bolsa De Madrid","Spanien","EUR"
"NI","NISOURCE INC","Aktien","0,02","23,11","175.554","4.057.053","4.057.052,94","Versorger","US65473P1057","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SLA","STANDARD LIFE ABERDEEN PLC","Aktien","0,02","3,18","1.273.761","4.045.943","4.045.943,36","Financials","GB00BF8Q6K64","London Stock Exchange","Vereinigtes Königreich","GBP"
"9532","OSAKA GAS LTD","Aktien","0,02","19,12","211.211","4.038.696","4.038.696,15","Versorger","JP3180400008","Tokyo Stock Exchange","Japan","JPY"
"BOL","BOLIDEN","Aktien","0,02","28,99","139.330","4.038.803","4.038.803,02","Materialien","SE0012455673","Nasdaq Omx Nordic","Schweden","SEK"
"8308","RESONA HOLDINGS INC","Aktien","0,02","3,43","1.176.600","4.033.675","4.033.674,89","Financials","JP3500610005","Tokyo Stock Exchange","Japan","JPY"
"BARN","BARRY CALLEBAUT AG","Aktien","0,02","2.276,21","1.771","4.031.167","4.031.166,56","Nichtzyklische Konsumgüter","CH0009002962","SIX Swiss Exchange","Schweiz","CHF"
"EDF","ELECTRICITE DE FRANCE SA","Aktien","0,02","11,87","339.339","4.027.042","4.027.041,79","Versorger","FR0010242511","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"SKA B","SKANSKA B","Aktien","0,01","21,77","184.083","4.007.282","4.007.281,69","Industrie","SE0000113250","Nasdaq Omx Nordic","Schweden","SEK"
"MOS","MOSAIC","Aktien","0,01","19,28","207.763","4.005.671","4.005.670,64","Materialien","US61945C1036","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SGRE","SIEMENS GAMESA RENEWABLE ENERGY SA","Aktien","0,01","30,22","131.528","3.974.423","3.974.422,61","Industrie","ES0143416115","Bolsa De Madrid","Spanien","EUR"
"LISP","CHOCOLADEFABRIKEN LINDT & SPRUENGL","Aktien","0,01","8.743,71","453","3.960.900","3.960.899,54","Nichtzyklische Konsumgüter","CH0010570767","SIX Swiss Exchange","Schweiz","CHF"
"ORK","ORKLA","Aktien","0,01","10,21","387.704","3.956.661","3.956.661,39","Nichtzyklische Konsumgüter","NO0003733800","Oslo Bors Asa","Norwegen","NOK"
"SMIN","SMITHS GROUP PLC","Aktien","0,01","18,01","218.538","3.934.796","3.934.796,14","Industrie","GB00B1WY2338","London Stock Exchange","Vereinigtes Königreich","GBP"
"CABO","CABLE ONE INC","Aktien","0,01","1.870,00","2.102","3.930.740","3.930.740,00","Kommunikation","US12685J1051","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WYNN","WYNN RESORTS LTD","Aktien","0,01","71,74","54.784","3.930.204","3.930.204,16","Zyklische Konsumgüter ","US9831341071","NASDAQ","Vereinigte Staaten","USD"
"ATL","ATLANTIA","Aktien","0,01","15,58","251.259","3.914.217","3.914.217,23","Industrie","IT0003506190","Borsa Italiana","Italien","EUR"
"ORG","ORIGIN ENERGY LTD","Aktien","0,01","3,14","1.240.665","3.894.900","3.894.900,28","Energie","AU000000ORG5","Asx - All Markets","Australien","AUD"
"VNO","VORNADO REALTY TRUST REIT","Aktien","0,01","33,99","114.302","3.885.125","3.885.124,98","Immobilien","US9290421091","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"UHR","THE SWATCH GROUP AG","Aktien","0,01","239,33","16.220","3.881.937","3.881.936,97","Zyklische Konsumgüter ","CH0012255151","Six Swiss Exchange Ag","Schweiz","CHF"
"STO","SANTOS LTD","Aktien","0,01","3,64","1.064.015","3.874.174","3.874.174,38","Energie","AU000000STO6","Asx - All Markets","Australien","AUD"
"6723","RENESAS ELECTRONICS CORP","Aktien","0,01","8,24","469.900","3.873.720","3.873.719,62","IT","JP3164720009","Tokyo Stock Exchange","Japan","JPY"
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Aktien","0,01","17,93","215.292","3.860.186","3.860.185,56","Kommunikation","US4606901001","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WSP","WSP GLOBAL INC","Aktien","0,01","67,01","57.413","3.847.488","3.847.488,13","Industrie","CA92938W2022","Toronto Stock Exchange","Kanada","CAD"
"OHI","OMEGA HEALTHCARE INVESTORS REIT IN","Aktien","0,01","30,93","124.156","3.840.145","3.840.145,08","Immobilien","US6819361006","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"5401","NIPPON STEEL CORP","Aktien","0,01","10,30","372.700","3.838.773","3.838.772,92","Materialien","JP3381000003","Tokyo Stock Exchange","Japan","JPY"
"UTDI","UNITED INTERNET AG","Aktien","0,01","39,31","97.582","3.835.672","3.835.672,07","Kommunikation","DE0005089031","Xetra","Deutschland","EUR"
"DISH","DISH NETWORK CORP CLASS A","Aktien","0,01","28,49","134.080","3.819.939","3.819.939,20","Kommunikation","US25470M1099","NASDAQ","Vereinigte Staaten","USD"
"SGP","STOCKLAND STAPLED UNITS LTD","Aktien","0,01","2,95","1.292.562","3.816.949","3.816.948,51","Immobilien","AU000000SGP0","Asx - All Markets","Australien","AUD"
"DCC","DCC PLC","Aktien","0,01","69,97","54.563","3.817.695","3.817.694,98","Industrie","IE0002424939","London Stock Exchange","Vereinigtes Königreich","GBP"
"NTGY","NATURGY ENERGY SA","Aktien","0,01","20,79","183.271","3.809.632","3.809.632,28","Versorger","ES0116870314","Bolsa De Madrid","Spanien","EUR"
"9008","KEIO CORP","Aktien","0,01","60,93","62.187","3.788.908","3.788.908,04","Industrie","JP3277800003","Tokyo Stock Exchange","Japan","JPY"
"HII","HUNTINGTON INGALLS INDUSTRIES INC","Aktien","0,01","148,46","25.472","3.781.573","3.781.573,12","Industrie","US4464131063","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
